circID	chr	start	end	geneID	strand
7__129665998__129688984	7	129665998	129688984	ZC3HC1	-
2__171939291__171974367	2	171939291	171974367	TLK1	-
9__118969735__118997916	9	118969735	118997916	PAPPA	+
1__113655101__113659058	1	113655101	113659058	LRIG2	+
7__102106264__102106717	7	102106264	102106717	LRWD1	+
18__74638993__74672811	18	74638993	74672811	ZNF236	+
8__145215873__145255444	8	145215873	145255444	HEATR7A	+
2__234343026__234345087	2	234343026	234345087	DGKD	+
22__38643776__38644025	22	38643776	38644025	TMEM184B	-
14__31585442__31590711	14	31585442	31590711	HECTD1	-
20__398170__398574	20	398170	398574	RBCK1	+
9__20819795__20874806	9	20819795	20874806	KIAA1797	+
9__103082547__103084053	9	103082547	103084053	TEX10	-
19__325635__336173	19	325635	336173	MIER2	-
10__69902697__69909868	10	69902697	69909868	MYPN	+
11__86017287__86017524	11	86017287	86017524	C11orf73	+
14__58718837__58724716	14	58718837	58724716	PSMA3	+
Y__7209156__7239930	Y	7209156	7239930	PRKY	+
6__139264650__139265759	6	139264650	139265759	REPS1	-
1__58971732__59002413	1	58971732	59002413	OMA1	-
15__75815462__75816639	15	75815462	75816639	PTPN9	-
12__117423011__117426674	12	117423011	117426674	FBXW8	+
7__151167657__151188100	7	151167657	151188100	RHEB	-
2__36605500__36669878	2	36605500	36669878	CRIM1	+
20__35431259__35434360	20	35431259	35434360	KIAA0889	-
8__132952746__132971910	8	132952746	132971910	EFR3A	+
20__33077071__33080402	20	33077071	33080402	ITCH	+
17__40043852__40048700	17	40043852	40048700	ACLY	-
2__215609791__215634036	2	215609791	215634036	BARD1	-
15__52697484__52702673	15	52697484	52702673	MYO5A	-
5__112336781__112337371	5	112336781	112337371	DCP2	+
11__61096835__61097546	11	61096835	61097546	DDB1	-
2__32602656__32620661	2	32602656	32620661	BIRC6	+
12__19615444__19653155	12	19615444	19653155	AEBP2	+
4__39843568__39847500	4	39843568	39847500	PDS5A	-
3__52712516__52716249	3	52712516	52716249	PBRM1	-
2__136071059__136103205	2	136071059	136103205	ZRANB3	-
12__28458582__28515448	12	28458582	28515448	CCDC91	+
8__124346118__124348772	8	124346118	124348772	ATAD2	-
15__43250211__43262805	15	43250211	43262805	UBR1	-
21__26969614__26976247	21	26969614	26976247	MRPL39	-
1__236969444__236979843	1	236969444	236979843	MTR	+
1__33409620__33415375	1	33409620	33415375	RNF19B	-
2__210962810__211019335	2	210962810	211019335	C2orf67	-
14__31103153__31107453	14	31103153	31107453	SCFD1	+
13__95813443__95818621	13	95813443	95818621	ABCC4	-
11__34093273__34098189	11	34093273	34098189	CAPRIN1	+
8__42296968__42323435	8	42296968	42323435	SLC20A2	-
16__89756961__89759734	16	89756961	89759734	CDK10	+
12__133324418__133331719	12	133324418	133331719	ANKLE2	-
9__37424842__37426651	9	37424842	37426651	GRHPR	+
16__70597779__70597953	16	70597779	70597953	SF3B3	+
8__38793512__38803739	8	38793512	38803739	PLEKHA2	+
7__90376996__90419967	7	90376996	90419967	CDK14	+
16__47531310__47581459	16	47531310	47581459	PHKB	+
17__1257505__1268352	17	1257505	1268352	YWHAE	-
4__110451445__110452678	4	110451445	110452678	SEC24B	+
10__104122232__104125356	10	104122232	104125356	GBF1	+
22__31998198__31998771	22	31998198	31998771	SFI1	+
5__170610199__170632616	5	170610199	170632616	RANBP17	+
9__130863375__130869458	9	130863375	130869458	SLC25A25	+
3__149563798__149570383	3	149563798	149570383	RNF13	+
15__76566753__76588078	15	76566753	76588078	ETFA	-
8__132952746__132968152	8	132952746	132968152	EFR3A	+
5__134044403__134056780	5	134044403	134056780	SEC24A	+
1__167935867__167944253	1	167935867	167944253	DCAF6	+
4__56744083__56756552	4	56744083	56756552	EXOC1	+
22__30366965__30375041	22	30366965	30375041	MTMR3	+
11__73843889__73844602	11	73843889	73844602	C2CD3	-
7__156549087__156619438	7	156549087	156619438	LMBR1	-
3__182804481__182810333	3	182804481	182810333	MCCC1	-
18__34646853__34647508	18	34646853	34647508	KIAA1328	+
1__160293221__160302347	1	160293221	160302347	COPA	-
11__62549366__62550297	11	62549366	62550297	TAF6L	+
3__152017194__152018156	3	152017194	152018156	MBNL1	+
2__33359860__33540336	2	33359860	33540336	LTBP1	+
2__20974570__20990158	2	20974570	20990158	C2orf43	-
3__47098311__47108608	3	47098311	47108608	SETD2	-
2__24787164__24807429	2	24787164	24807429	NCOA1	+
11__85737334__85742653	11	85737334	85742653	PICALM	-
1__115005726__115007010	1	115005726	115007010	TRIM33	-
10__128806996__128821588	10	128806996	128821588	DOCK1	+
17__29311635__29315124	17	29311635	29315124	RNF135	+
2__197777606__197786910	2	197777606	197786910	PGAP1	-
17__80721841__80755678	17	80721841	80755678	TBCD	+
17__7402358__7402810	17	7402358	7402810	POLR2A	+
14__78023384__78043258	14	78023384	78043258	SPTLC2	-
11__9597435__9598810	11	9597435	9598810	WEE1	+
2__9458653__9468040	2	9458653	9468040	ASAP2	+
1__108690901__108703915	1	108690901	108703915	SLC25A24	-
9__140705913__140712590	9	140705913	140712590	EHMT1	+
13__98645146__98652899	13	98645146	98652899	IPO5	+
3__197592983__197598333	3	197592983	197598333	LRCH3	+
3__11382119__11383753	3	11382119	11383753	ATG7	+
1__240421245__240519208	1	240421245	240519208	FMN2	+
5__138699448__138700432	5	138699448	138700432	PAIP2	+
14__31139462__31144271	14	31139462	31144271	SCFD1	+
3__81691932__81754764	3	81691932	81754764	GBE1	-
X__16875717__16881223	X	16875717	16881223	RBBP7	-
5__76758920__76760634	5	76758920	76760634	WDR41	-
10__94653106__94669388	10	94653106	94669388	EXOC6	+
12__27521195__27533337	12	27521195	27533337	ARNTL2	+
16__4029117__4033441	16	4029117	4033441	ADCY9	-
17__40481428__40481794	17	40481428	40481794	STAT3	-
9__137582758__137593179	9	137582758	137593179	COL5A1	+
19__18648411__18649246	19	18648411	18649246	FKBP8	-
16__18856751__18861789	16	18856751	18861789	SMG1	-
8__141407719__141415797	8	141407719	141415797	TRAPPC9	-
12__29904599__29921008	12	29904599	29921008	TMTC1	-
15__71534988__71549054	15	71534988	71549054	THSD4	+
4__148827789__148834290	4	148827789	148834290	ARHGAP10	+
3__183493703__183508768	3	183493703	183508768	YEATS2	+
10__31661947__31676195	10	31661947	31676195	ZEB1	+
9__115030329__115038293	9	115030329	115038293	PTBP3	-
15__41347445__41348904	15	41347445	41348904	INO80	-
16__74683030__74686020	16	74683030	74686020	RFWD3	-
2__24205766__24207701	2	24205766	24207701	UBXN2A	+
19__52364157__52390165	19	52364157	52390165	ZNF577	-
8__54974814__54978373	8	54974814	54978373	LYPLA1	-
8__32453346__32474403	8	32453346	32474403	NRG1	+
17__25630393__25637200	17	25630393	25637200	WSB1	+
12__51402259__51404549	12	51402259	51404549	SLC11A2	-
2__174819601__174820960	2	174819601	174820960	SP3	-
17__61787851__61791468	17	61787851	61791468	STRADA	-
16__16218646__16219768	16	16218646	16219768	ABCC1	+
3__170906491__170912424	3	170906491	170912424	TNIK	-
12__78334099__78452895	12	78334099	78452895	NAV3	+
6__111583460__111585149	6	111583460	111585149	KIAA1919	+
5__170818309__170819982	5	170818309	170819982	NPM1	+
6__155448624__155458746	6	155448624	155458746	TIAM2	+
16__80718435__80719026	16	80718435	80719026	CDYL2	-
2__168986051__169023917	2	168986051	169023917	STK39	-
17__37864574__37866734	17	37864574	37866734	ERBB2	+
1__24840804__24841057	1	24840804	24841057	RCAN3	+
4__1905943__1920350	4	1905943	1920350	WHSC1	+
16__29916173__29917280	16	29916173	29917280	ASPHD1	+
16__68308594__68309152	16	68308594	68309152	SLC7A6	+
7__151181823__151195266	7	151181823	151195266	RHEB	-
3__48215774__48219478	3	48215774	48219478	CDC25A	-
19__40839758__40842314	19	40839758	40842314	C19orf47	-
3__156395446__156413814	3	156395446	156413814	TIPARP	+
6__30618771__30619243	6	30618771	30619243		+
8__90734243__90737869	8	90734243	90737869		-
2__47134949__47136316	2	47134949	47136316	MCFD2	-
1__1599766__1601590	1	1599766	1601590	SLC35E2B	-
1__36636572__36639079	1	36636572	36639079	MAP7D1	+
12__104712691__104721449	12	104712691	104721449	TXNRD1	+
17__80861281__80869665	17	80861281	80869665	TBCD	+
X__2326786__2343345	X	2326786	2343345		-
20__39896103__39897723	20	39896103	39897723	ZHX3	-
11__46515158__46534363	11	46515158	46534363	AMBRA1	-
2__215632206__215661841	2	215632206	215661841	BARD1	-
17__62557618__62559084	17	62557618	62559084	SMURF2	-
3__184566859__184588593	3	184566859	184588593	VPS8	+
5__137904614__137906830	5	137904614	137906830	HSPA9	-
17__11958206__11999011	17	11958206	11999011	MAP2K4	+
19__44159591__44160792	19	44159591	44160792	PLAUR	-
1__155874102__155874595	1	155874102	155874595	RIT1	-
5__94204038__94248681	5	94204038	94248681	MCTP1	-
4__114452372__114469885	4	114452372	114469885	CAMK2D	-
2__242541311__242545888	2	242541311	242545888	THAP4	-
1__203651870__203652526	1	203651870	203652526	ATP2B4	+
16__8729025__8738582	16	8729025	8738582	METTL22	+
15__72300167__72320134	15	72300167	72320134	MYO9A	-
18__53017590__53018234	18	53017590	53018234	TCF4	-
1__233334685__233372726	1	233334685	233372726	PCNXL2	-
X__322140__323067	X	322140	323067		-
10__104117796__104119192	10	104117796	104119192	GBF1	+
12__121220458__121248689	12	121220458	121248689	SPPL3	-
15__86064659__86077111	15	86064659	86077111	AKAP13	+
9__86297866__86301070	9	86297866	86301070	UBQLN1	-
15__62325640__62336454	15	62325640	62336454	VPS13C	-
4__5566985__5586577	4	5566985	5586577	EVC2	-
3__87017740__87018273	3	87017740	87018273	VGLL3	-
4__83745708__83750211	4	83745708	83750211	SEC31A	-
17__5250085__5253924	17	5250085	5253924	RABEP1	+
1__24143165__24147083	1	24143165	24147083	HMGCL	-
2__208841375__208842310	2	208841375	208842310	PLEKHM3	-
3__43616301__43621964	3	43616301	43621964	ANO10	-
10__69751956__69785433	10	69751956	69785433	HERC4	-
15__28491027__28493882	15	28491027	28493882	HERC2	-
3__169854207__169867032	3	169854207	169867032	PHC3	-
10__105199503__105200607	10	105199503	105200607	PDCD11	+
7__98930948__98942138	7	98930948	98942138	ARPC1A	+
16__66642212__66643906	16	66642212	66643906	CMTM3	+
6__111634555__111636584	6	111634555	111636584	REV3L	-
8__25340915__25341726	8	25340915	25341726	CDCA2	+
11__68529003__68530229	11	68529003	68530229	CPT1A	-
6__159001972__159029782	6	159001972	159029782	TMEM181	+
7__139741444__139757834	7	139741444	139757834	PARP12	-
7__128655033__128658211	7	128655033	128658211	TNPO3	-
4__1902353__1941505	4	1902353	1941505	WHSC1	+
1__31465237__31479949	1	31465237	31479949	PUM1	-
X__100273960__100274392	X	100273960	100274392	TRMT2B	-
3__57875768__57882659	3	57875768	57882659	SLMAP	+
6__79770195__79770535	6	79770195	79770535	PHIP	-
4__183245099__183245405	4	183245099	183245405	ODZ3	+
21__30693542__30693835	21	30693542	30693835	BACH1	+
17__57128575__57134415	17	57128575	57134415	TRIM37	-
2__219103387__219104207	2	219103387	219104207	ARPC2	+
11__58317259__58322413	11	58317259	58322413	LPXN	-
3__66293627__66313803	3	66293627	66313803	SLC25A26	+
13__95813443__95822882	13	95813443	95822882	ABCC4	-
3__154832783__154836600	3	154832783	154836600	MME	+
3__38224494__38240354	3	38224494	38240354	OXSR1	+
11__85692172__85707972	11	85692172	85707972	PICALM	-
8__56854414__56866543	8	56854414	56866543	LYN	+
16__67650648__67655494	16	67650648	67655494	CTCF	+
2__37426847__37428869	2	37426847	37428869	LOC100505876	+
14__52156409__52156653	14	52156409	52156653	FRMD6	+
5__14741936__14758707	5	14741936	14758707	ANKH	-
18__45391430__45396935	18	45391430	45396935	SMAD2	-
4__76711303__76711950	4	76711303	76711950	USO1	+
8__38912000__38948865	8	38912000	38948865	ADAM9	+
6__25420342__25435832	6	25420342	25435832	LRRC16A	+
8__28837588__28876430	8	28837588	28876430	HMBOX1	+
13__52971367__52976816	13	52971367	52976816	THSD1	-
12__922808__939326	12	922808	939326	WNK1	+
5__138737444__138737734	5	138737444	138737734	SPATA24	-
14__96986392__96987409	14	96986392	96987409	PAPOLA	+
7__137304570__137374748	7	137304570	137374748	DGKI	-
3__160942718__160953000	3	160942718	160953000	NMD3	+
11__73418465__73431944	11	73418465	73431944	RAB6A	-
11__74521229__74528759	11	74521229	74528759	RNF169	+
8__28013459__28019595	8	28013459	28019595	ELP3	+
18__23632588__23658124	18	23632588	23658124	SS18	-
11__108198372__108202764	11	108198372	108202764	ATM	+
7__44880498__44882953	7	44880498	44882953	H2AFV	-
4__103644028__103647840	4	103644028	103647840	MANBA	-
1__21074037__21076375	1	21074037	21076375	HP1BP3	-
10__31749966__31750166	10	31749966	31750166	ZEB1	+
19__17263454__17265225	19	17263454	17265225	MYO9B	+
1__67356837__67371058	1	67356837	67371058	WDR78	-
16__88008654__88052273	16	88008654	88052273	BANP	+
11__76224430__76239510	11	76224430	76239510	C11orf30	+
7__6472468__6476164	7	6472468	6476164	DAGLB	-
5__179976931__179980471	5	179976931	179980471	CNOT6	+
1__89236035__89237562	1	89236035	89237562	PKN2	+
2__62974530__62998527	2	62974530	62998527	EHBP1	+
6__592469__599225	6	592469	599225	EXOC2	-
20__8720991__8722220	20	8720991	8722220	PLCB1	+
4__76573823__76581054	4	76573823	76581054	G3BP2	-
9__74309425__74313120	9	74309425	74313120	TMEM2	-
11__4123223__4133292	11	4123223	4133292	RRM1	+
5__156936309__156940513	5	156936309	156940513	ADAM19	-
4__54249940__54266006	4	54249940	54266006	FIP1L1	+
2__100046302__100052403	2	100046302	100052403	REV1	-
19__45528587__45528995	19	45528587	45528995	RELB	+
4__85781565__85853516	4	85781565	85853516	WDFY3	-
1__32560385__32566163	1	32560385	32566163	TMEM39B	+
17__80721841__80739597	17	80721841	80739597	TBCD	+
11__68318589__68331900	11	68318589	68331900	PPP6R3	+
1__233344264__233372726	1	233344264	233372726	PCNXL2	-
7__139056133__139060902	7	139056133	139060902	LUC7L2	+
8__38994176__39027516	8	38994176	39027516	ADAM32	+
15__90764214__90764997	15	90764214	90764997	SEMA4B	+
9__19298054__19300329	9	19298054	19300329	DENND4C	+
16__71954642__71957283	16	71954642	71957283	IST1	+
14__73749067__73754022	14	73749067	73754022	NUMB	-
9__140611078__140611634	9	140611078	140611634	EHMT1	+
13__96375496__96377506	13	96375496	96377506	DNAJC3	+
2__204002885__204003471	2	204002885	204003471	NBEAL1	+
3__101520079__101525970	3	101520079	101525970	FAM55C	+
9__710804__713464	9	710804	713464	KANK1	+
2__26587170__26590088	2	26587170	26590088	EPT1	+
7__22999875__23015924	7	22999875	23015924	FAM126A	-
18__29691717__29704808	18	29691717	29704808	RNF138	+
2__15691617__15698758	2	15691617	15698758	NBAS	-
10__96201653__96267104	10	96201653	96267104	TBC1D12	+
14__35331250__35331528	14	35331250	35331528	BAZ1A	-
8__74585342__74652103	8	74585342	74652103	STAU2	-
12__27143383__27156323	12	27143383	27156323	TM7SF3	-
11__35513593__35515820	11	35513593	35515820	PAMR1	-
5__153377363__153414527	5	153377363	153414527	FAM114A2	-
X__53584343__53586021	X	53584343	53586021	HUWE1	-
17__78263458__78264527	17	78263458	78264527	RNF213	+
2__211018219__211019335	2	211018219	211019335	C2orf67	-
15__67528317__67529158	15	67528317	67529158	AAGAB	-
3__50131153__50142575	3	50131153	50142575	RBM5	+
8__6582391__6605349	8	6582391	6605349	AGPAT5	+
1__16528277__16529069	1	16528277	16529069	ARHGEF19	-
3__182775099__182789145	3	182775099	182789145	MCCC1	-
2__170871791__170917953	2	170871791	170917953	UBR3	+
1__5964677__6046387	1	5964677	6046387	NPHP4	-
2__26587170__26606215	2	26587170	26606215	EPT1	+
2__44436349__44445676	2	44436349	44445676	PPM1B	+
4__153784758__153809459	4	153784758	153809459	ARFIP1	+
10__27453993__27454468	10	27453993	27454468	MASTL	+
12__109046048__109048186	12	109046048	109048186	CORO1C	-
3__72890196__72891553	3	72890196	72891553	SHQ1	-
9__118982216__118997916	9	118982216	118997916	PAPPA	+
1__154213989__154218851	1	154213989	154218851	UBAP2L	+
10__54040549__54050050	10	54040549	54050050	PRKG1	+
13__61013822__61034674	13	61013822	61034674	TDRD3	+
18__46284290__46288060	18	46284290	46288060	CTIF	+
15__56161777__56166206	15	56161777	56166206	NEDD4	-
12__28378728__28460682	12	28378728	28460682	CCDC91	+
11__27395098__27395593	11	27395098	27395593	LGR4	-
8__132962216__132968152	8	132962216	132968152	EFR3A	+
19__19119126__19121151	19	19119126	19121151	SUGP2	-
13__73347822__73351631	13	73347822	73351631	DIS3	-
5__77511879__77524063	5	77511879	77524063	AP3B1	-
5__37243115__37247847	5	37243115	37247847	C5orf42	-
6__34574332__34574681	6	34574332	34574681	C6orf106	-
2__11905659__11907984	2	11905659	11907984	LPIN1	+
3__107429299__107474525	3	107429299	107474525	BBX	+
2__204354307__204356042	2	204354307	204356042	RAPH1	-
11__73795926__73809300	11	73795926	73809300	C2CD3	-
17__11984673__12016677	17	11984673	12016677	MAP2K4	+
5__175777616__175782752	5	175777616	175782752	KIAA1191	-
11__82989769__82991303	11	82989769	82991303	CCDC90B	-
8__37971710__37976881	8	37971710	37976881	ASH2L	+
12__64456697__64509673	12	64456697	64509673	SRGAP1	+
10__70246901__70253327	10	70246901	70253327	SLC25A16	-
4__42037292__42051496	4	42037292	42051496	SLC30A9	+
12__104413408__104415269	12	104413408	104415269	GLT8D2	-
1__155235651__155236686	1	155235651	155236686	CLK2	-
19__12790271__12791139	19	12790271	12791139	DHPS	-
11__71821134__71822542	11	71821134	71822542	C11orf51	-
5__122272429__122281854	5	122272429	122281854	SNX24	+
8__124392769__124392917	8	124392769	124392917	ATAD2	-
4__73950966__73962989	4	73950966	73962989	ANKRD17	-
1__46099161__46108171	1	46099161	46108171	GPBP1L1	-
7__87593949__87607727	7	87593949	87607727	ADAM22	+
1__58992933__59002413	1	58992933	59002413	OMA1	-
13__21305980__21311944	13	21305980	21311944	N6AMT2	-
17__18768782__18793190	17	18768782	18793190	PRPSAP2	+
2__101905435__101911643	2	101905435	101911643	RNF149	-
9__91652908__91661909	9	91652908	91661909	SHC3	-
9__86292642__86293514	9	86292642	86293514	UBQLN1	-
6__111208708__111211559	6	111208708	111211559	AMD1	+
12__111958686__111963120	12	111958686	111963120	ATXN2	-
2__242079936__242080168	2	242079936	242080168	PASK	-
11__47508302__47510576	11	47508302	47510576	CELF1	-
4__183245099__183268082	4	183245099	183268082	ODZ3	+
5__52157281__52161651	5	52157281	52161651	ITGA1	+
12__129299320__129299615	12	129299320	129299615	SLC15A4	-
7__138579088__138597206	7	138579088	138597206	KIAA1549	-
15__63824846__63855207	15	63824846	63855207	USP3	+
2__113243494__113260758	2	113243494	113260758	TTL	+
11__9451221__9455393	11	9451221	9455393	IPO7	+
18__44470543__44471017	18	44470543	44471017	PIAS2	-
3__12538017__12545283	3	12538017	12545283	TSEN2	+
14__75245150__75245386	14	75245150	75245386	YLPM1	+
10__69714352__69773943	10	69714352	69773943	HERC4	-
16__85012795__85015600	16	85012795	85015600	ZDHHC7	-
2__99786013__99787892	2	99786013	99787892	MITD1	-
8__141799573__141813749	8	141799573	141813749	PTK2	-
7__135320329__135323431	7	135320329	135323431	NUP205	+
15__25650608__25657118	15	25650608	25657118	UBE3A	-
12__110449810__110457133	12	110449810	110457133	ANKRD13A	+
8__42919244__42932507	8	42919244	42932507	FNTA	+
1__32495899__32498935	1	32495899	32498935	KHDRBS1	+
16__68321226__68321774	16	68321226	68321774	SLC7A6	+
1__59787208__59797704	1	59787208	59797704	FGGY	+
2__36737126__36749456	2	36737126	36749456	CRIM1	+
17__62579579__62582288	17	62579579	62582288	SMURF2	-
17__18768782__18769265	17	18768782	18769265	PRPSAP2	+
1__213251038__213290752	1	213251038	213290752	RPS6KC1	+
16__20814118__20814992	16	20814118	20814992	ERI2	-
3__33453073__33467233	3	33453073	33467233	UBP1	-
6__157405796__157431695	6	157405796	157431695	ARID1B	+
11__32611093__32617593	11	32611093	32617593	EIF3M	+
15__43242460__43258484	15	43242460	43258484	UBR1	-
5__176370336__176378578	5	176370336	176378578	UIMC1	-
1__167921038__167944253	1	167921038	167944253	DCAF6	+
16__19656208__19663412	16	19656208	19663412	C16orf62	+
5__61745754__61747760	5	61745754	61747760	IPO11	+
19__50285014__50285981	19	50285014	50285981	AP2A1	+
5__76745585__76759051	5	76745585	76759051	WDR41	-
3__110830877__110845182	3	110830877	110845182	PVRL3	+
1__21091870__21100103	1	21091870	21100103	HP1BP3	-
7__105103068__105105861	7	105103068	105105861	PUS7	-
4__1902353__1936989	4	1902353	1936989	WHSC1	+
11__77394755__77404656	11	77394755	77404656	RSF1	-
5__36953720__36976504	5	36953720	36976504	NIPBL	+
6__18256592__18258636	6	18256592	18258636	DEK	-
15__86064659__86087186	15	86064659	86087186	AKAP13	+
10__94366022__94366994	10	94366022	94366994	KIF11	+
1__70761813__70771973	1	70761813	70771973	ANKRD13C	-
12__78443773__78452895	12	78443773	78452895	NAV3	+
15__64410316__64415745	15	64410316	64415745	SNX1	+
1__11137387__11137708	1	11137387	11137708	EXOSC10	-
12__27786295__27788048	12	27786295	27788048	PPFIBP1	+
3__170102321__170102553	3	170102321	170102553	SKIL	+
3__33853564__33870461	3	33853564	33870461	PDCD6IP	+
22__30218324__30228331	22	30218324	30228331	ASCC2	-
14__91947920__91957146	14	91947920	91957146	SMEK1	-
16__66971940__66973261	16	66971940	66973261	CES2	+
7__140301203__140305606	7	140301203	140305606	DENND2A	-
4__160159961__160162520	4	160159961	160162520		+
11__62303417__62304039	11	62303417	62304039	AHNAK	-
1__32381496__32385259	1	32381496	32385259	PTP4A2	-
10__70547684__70548085	10	70547684	70548085	CCAR1	+
8__59535779__59548105	8	59535779	59548105	NSMAF	-
15__63821213__63829355	15	63821213	63829355	USP3	+
1__151212431__151215043	1	151212431	151215043	PIP5K1A	+
13__38320074__38320592	13	38320074	38320592	TRPC4	-
19__4354946__4355170	19	4354946	4355170	MPND	+
2__62103230__62107529	2	62103230	62107529	CCT4	-
12__123102890__123107154	12	123102890	123107154	KNTC1	+
15__50940884__50955243	15	50940884	50955243	TRPM7	-
1__206566046__206567030	1	206566046	206567030	SRGAP2	+
2__106761646__106782539	2	106761646	106782539	UXS1	-
9__127064215__127076264	9	127064215	127076264	NEK6	+
6__43023283__43024183	6	43023283	43024183	MRPL2	-
20__2944918__2945848	20	2944918	2945848	PTPRA	+
10__69773783__69804320	10	69773783	69804320	HERC4	-
22__45726484__45728591	22	45726484	45728591	FAM118A	+
3__197592294__197593090	3	197592294	197593090	LRCH3	+
1__235582788__235590554	1	235582788	235590554	TBCE	+
1__52959283__52975384	1	52959283	52975384	ZCCHC11	-
13__41890982__41894960	13	41890982	41894960	NAA16	+
4__107216251__107230146	4	107216251	107230146	TBCK	-
11__46515158__46529920	11	46515158	46529920	AMBRA1	-
19__39883104__39884277	19	39883104	39884277	MED29	+
16__1004357__1004666	16	1004357	1004666	LMF1	-
16__67662273__67663436	16	67662273	67663436	CTCF	+
2__215657021__215661841	2	215657021	215661841	BARD1	-
8__26439485__26441499	8	26439485	26441499	DPYSL2	+
7__152027686__152055760	7	152027686	152055760	MLL3	-
4__39875909__39878773	4	39875909	39878773	PDS5A	-
12__101472971__101493498	12	101472971	101493498	ANO4	+
8__28570974__28575724	8	28570974	28575724	EXTL3	+
3__108388528__108396445	3	108388528	108396445	DZIP3	+
6__127469793__127476583	6	127469793	127476583	RSPO3	+
2__45704132__45715470	2	45704132	45715470	SRBD1	-
2__118731484__118743645	2	118731484	118743645	CCDC93	-
5__6651955__6663079	5	6651955	6663079	SRD5A1	+
1__33760538__33760906	1	33760538	33760906	ZNF362	+
3__112968569__112969680	3	112968569	112969680	BOC	+
8__22355514__22370945	8	22355514	22370945	PPP3CC	+
4__2883625__2896458	4	2883625	2896458	ADD1	+
16__68155890__68157024	16	68155890	68157024	NFATC3	+
18__13113585__13114250	18	13113585	13114250	CEP192	+
10__5751493__5754881	10	5751493	5754881	FAM208B	+
4__148785997__148803083	4	148785997	148803083	ARHGAP10	+
15__85657104__85664245	15	85657104	85664245	PDE8A	+
6__5404775__5431405	6	5404775	5431405	FARS2	+
14__74203701__74204000	14	74203701	74204000	C14orf43	-
17__76396758__76396936	17	76396758	76396936	PGS1	+
2__183993015__183998351	2	183993015	183998351	NUP35	+
1__180010273__180017840	1	180010273	180017840	CEP350	+
16__74666421__74670475	16	74666421	74670475	RFWD3	-
19__52579297__52580337	19	52579297	52580337	ZNF841	-
20__34430495__34435356	20	34430495	34435356	PHF20	+
11__47819331__47820015	11	47819331	47820015	NUP160	-
2__210968828__211019335	2	210968828	211019335	C2orf67	-
11__47493743__47510576	11	47493743	47510576	CELF1	-
6__76331248__76344527	6	76331248	76344527	SENP6	+
9__138941482__138942426	9	138941482	138942426	NACC2	-
19__19603115__19603521	19	19603115	19603521	GATAD2A	+
1__198222170__198222310	1	198222170	198222310	NEK7	+
1__5933312__5940299	1	5933312	5940299	NPHP4	-
8__118540890__118543066	8	118540890	118543066	MED30	+
19__11223954__11224438	19	11223954	11224438	LDLR	+
7__99672758__99673253	7	99672758	99673253	ZNF3	-
15__72810408__72848248	15	72810408	72848248	ARIH1	+
11__130130751__130131824	11	130130751	130131824	ZBTB44	-
5__137654908__137664218	5	137654908	137664218	CDC25C	-
14__39870380__39871715	14	39870380	39871715	FBXO33	-
18__39607407__39629569	18	39607407	39629569	PIK3C3	+
1__240341221__240374535	1	240341221	240374535	FMN2	+
6__111726673__111737675	6	111726673	111737675	REV3L	-
18__46783380__46808545	18	46783380	46808545	DYM	-
15__41648237__41657787	15	41648237	41657787	NUSAP1	+
15__69713986__69714774	15	69713986	69714774	KIF23	+
2__238234203__238250804	2	238234203	238250804	COL6A3	-
11__117023157__117034608	11	117023157	117034608	PAFAH1B2	+
11__66589114__66595835	11	66589114	66595835	C11orf80	+
10__120797750__120797951	10	120797750	120797951	EIF3A	-
19__52543741__52550313	19	52543741	52550313	ZNF432	-
22__30032740__30035201	22	30032740	30035201	NF2	+
4__10099335__10105610	4	10099335	10105610	WDR1	-
6__158438236__158464431	6	158438236	158464431	SYNJ2	+
2__188348851__188368497	2	188348851	188368497	TFPI	-
11__128354718__128360471	11	128354718	128360471	ETS1	-
9__125751576__125752492	9	125751576	125752492	RABGAP1	+
16__30740287__30740893	16	30740287	30740893	SRCAP	+
17__79555970__79573840	17	79555970	79573840	NPLOC4	-
12__70193989__70195501	12	70193989	70195501	RAB3IP	+
7__136935977__136939721	7	136935977	136939721	PTN	-
19__11024553__11027453	19	11024553	11027453	CARM1	+
9__140458886__140459606	9	140458886	140459606	WDR85	-
9__128419930__128434922	9	128419930	128434922	MAPKAP1	-
6__108222574__108246136	6	108222574	108246136	SEC63	-
11__9225207__9229179	11	9225207	9229179	DENND5A	-
8__37971710__37993284	8	37971710	37993284	ASH2L	+
12__53448970__53449629	12	53448970	53449629	TENC1	+
9__36197548__36199093	9	36197548	36199093	CLTA	+
8__54906228__54923052	8	54906228	54923052	TCEA1	-
15__40679360__40684224	15	40679360	40684224	C15orf23	+
16__71954642__71955356	16	71954642	71955356	IST1	+
2__36668401__36691798	2	36668401	36691798	CRIM1	+
12__96692647__96694138	12	96692647	96694138	CDK17	-
12__100166700__100175875	12	100166700	100175875	ANKS1B	-
9__108467878__108484902	9	108467878	108484902	TMEM38B	+
9__6475391__6482099	9	6475391	6482099	UHRF2	+
17__45668083__45673828	17	45668083	45673828	NPEPPS	+
3__47079156__47108608	3	47079156	47108608	SETD2	-
10__128859932__128926028	10	128859932	128926028	DOCK1	+
1__201786216__201786413	1	201786216	201786413	NAV1	+
19__34922766__34925873	19	34922766	34925873	UBA2	+
10__28872328__28884970	10	28872328	28884970	WAC	+
